path,sentence
wav/griots-r1-4-Tx@BKO-pl-243.08-251.67.wav,N TAARA CƐKƐRƆBA DƆ SƆRƆ KUNGO KƆNƆ A NE Y'A ALE YE NE MƆKƐ ƝƆGƆN DE YE SE KƆNI T'ALE NKA BINSIRI B'A BOLO MƐ A BƐ SO IN FƐ
wav/griots-r1-4-Tx@BKO-pl-25.02-28.66.wav,A NANA SE GURUPU FIILANAN FANA MA OLU FANA Y'A ƝININKAN
wav/griots-r1-4-Tx@BKO-pl-251.87-254.43.wav,A BƐ SE KA BINSIRI KELEN DI N MA KA N KA SO MINƐ
wav/griots-r1-4-Tx@BKO-pl-254.87-260.51.wav,BƆN NE K'A MA BINSIRI YE N KA SO SƆGƆN MƐ DƆWƐRƐ T'I BOLO KA DA BINSIRI KA MIN NI N KA SO SƆGƆN TƐ KELEN YE
wav/griots-r1-4-Tx@BKO-pl-260.69-264.57.wav,CƐKƆRƆBA IN KO NE MA O KO DƆWƐRƐ BƐ N BOLO KA D'I MA MIN NI SO SƆGƆN TƐ KELEN YE
wav/griots-r1-4-Tx@BKO-pl-268.24-271.38.wav,Ɔ A Y'O FANA DA BINSIRI KAN KA DI NE MA NE FANA YE BINSIRI MINƐ
wav/griots-r1-4-Tx@BKO-pl-271.47-275.61.wav,Ɔ MƆKƐ K'O LA A KO YARABI ALA KA DUGAWU NI BARIKA DON AN BƐƐ LA
wav/griots-r1-4-Tx@BKO-pl-275.82-277.39.wav,TAA BILA SO KƆNƆ SE BƐ ALA DE YE
wav/griots-r1-4-Tx@BKO-pl-278.53-280.9.wav,DONKE A FANA YE BINSIRI TA A TAARA BINSIRI BILA SO KƆNƆ
wav/griots-r1-4-Tx@BKO-pl-282.06-285.0.wav,WULADANI NANA SE CƐKƆRƆBA DON NƐNƐ Y'A MINƐ
wav/griots-r1-4-Tx@BKO-pl-285.73-289.58.wav,DƆGƆ TƐ BOLOLA SARIBƆN KO KUMA TƐ YE BINSIRI DE BƐ YE
wav/griots-r1-4-Tx@BKO-pl-289.89-292.69.wav,Ɔ A KO N MƆDEN A KO I T'I KA BINSIRI DƆƆNI FƆRI KA NA
wav/griots-r1-4-Tx@BKO-pl-29.0-32.68.wav,AW MƆDENKƐ AN DENKƐ I BƆRA MIN A KO N BƆRA SO A K'I BE TAA MIN A KO N BƐ SO YALA
wav/griots-r1-4-Tx@BKO-pl-292.94-297.34.wav,I KA BABƐLƐ FILA CI ƝƆƆN NA I KA TASUMA K'A LA PURUKE N KA N JA PASIKE NƐNƐ B'A LA KA N MINƐ
wav/griots-r1-4-Tx@BKO-pl-298.62-301.99.wav,A TAARA BINSIRI DƆ CƐ KA N'O DON A MƆKƐ SEN KƆRƆ
wav/griots-r1-4-Tx@BKO-pl-302.23-306.48.wav,KA BABƐLƐ CARO K'A FILA CI ƝƆGƆN NA TASUMA BƆR'A LA DƆRƆN A YA BILA BINSIRI LA
wav/griots-r1-4-Tx@BKO-pl-306.59-307.33.wav,BINSIRI MANANA
wav/griots-r1-4-Tx@BKO-pl-307.54-310.74.wav,A MANANEN AU SISI DE YƐLƐLA CƐKƆBA ƝƐFƐ DƆRƆN A ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@BKO-pl-312.17-315.16.wav,CƐKƆRƆBA KULELA A KO A MUSO N'A MƆDENW MA A KO NE ƝƐ YƐLƐLA KOYI
wav/griots-r1-4-Tx@BKO-pl-315.27-318.0.wav,N ƝƐ YƐLƐLA A YE NA N ƝƐ YƐLƐLA BINSIRI SISI YƐLƐLA NE ƝƐFƐ N ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@BKO-pl-318.22-323.78.wav,O DON TILEMA CƐKƆRƆBA MUSOFƆLƆ ƝƐ T'A FƐ O NANA SIG'A KUNNA SISI YƐLƐLA O ƝƐ FƐ DƆRƆN O ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@BKO-pl-324.54-330.18.wav,CƐKƆRƆBA DENKƐFƆLƆ ƝƐ T'A FƐ A NANA BINSIRI N KƆRƆ A SISI YƐLƐLA ƝƐ FƐ DƆRƆN A ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@BKO-pl-33.11-34.63.wav,AAA K'I NIN SO IN CƐ KAƝI DƐ
wav/griots-r1-4-Tx@BKO-pl-331.02-336.9.wav,DENKƐFƆLƆ O MUSO O YE FIƝƐTƆ YE YƐ T'A FƐ O NAN'I SIG'A KUNNA SISI YƐLƐ O FANA ƝƐ FƐ O ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@BKO-pl-336.95-337.5.wav,O YE KABAKO YE
wav/griots-r1-4-Tx@BKO-pl-337.52-340.64.wav,DONKE DU BƐƐ YE ƝƐ SƆRƆ NIN COGO DE LA
wav/griots-r1-4-Tx@BKO-pl-34.96-36.35.wav,AAA A BƐ FEERE WA A K'A BƐ FEERE
wav/griots-r1-4-Tx@BKO-pl-340.79-343.54.wav,MUN NANA N'A YE DUGAWU ANI BARIKA
wav/griots-r1-4-Tx@BKO-pl-345.33-349.84.wav,ADAMADENW KANA TULON KƐ DUGAWU ƝININ NI BARIKA ƝININ NA MASAW FƐ
wav/griots-r1-4-Tx@BKO-pl-351.0-353.09.wav,DUGAWU NI BARIKA DE BƐ SE FƐN CAMAN NA
wav/griots-r1-4-Tx@BKO-pl-353.21-357.2.wav,DONC YARABI AN B'A ƝININ ALA FƐ ALA KA DUGAWU NI BARIKA ALA K''O KILIF'AN NA
wav/griots-r1-4-Tx@BKO-pl-357.26-358.09.wav,AMIINA YARABI
wav/griots-r1-4-Tx@BKO-pl-359.13-360.28.wav,AAA NI DIYARA
wav/griots-r1-4-Tx@BKO-pl-36.81-38.22.wav,KO YALI I KA SO BƐ FEERE JOLI
wav/griots-r1-4-Tx@BKO-pl-360.32-360.65.wav,HANN
wav/griots-r1-4-Tx@BKO-pl-360.71-361.98.wav,NI FANA FAMU NA WALA SESA
wav/griots-r1-4-Tx@BKO-pl-362.1-366.61.wav,WALA YARƆ NI FANA BƐ MAA MAA ƝƐNAJƐ DƐ ƆHƆƆ WALA DONKE A BƐ NI COGO DE LA
wav/griots-r1-4-Tx@BKO-pl-366.96-367.96.wav,DONKE ALIMUDULILA
wav/griots-r1-4-Tx@BKO-pl-368.69-372.84.wav,O Y'O YƆRƆ YE DONC SISAN N BƐNA KUMA TIƝƐ TILALI KO KAN
wav/griots-r1-4-Tx@BKO-pl-374.14-377.33.wav,TIƝƐ TIƝƐ TILAN COGO WALA
wav/griots-r1-4-Tx@BKO-pl-377.75-383.79.wav,CƐKƆRƆBA DƆ FANA TUN BƐ YE ALE FANA ƝAMƐKƐKELEN DƆRƆN DE TUN B'ALE BOLO ƝAMƐKƐKELEN MAIS DENKƐ SABA DE TUN B'A BOLO
wav/griots-r1-4-Tx@BKO-pl-384.65-388.84.wav,BƆN ALA BANA NANA MINƐ A DENW WELE K'A FƆ
wav/griots-r1-4-Tx@BKO-pl-389.42-398.36.wav,FƐN TƐ N KƆNI YE FAANTAN YE MƐ ƝAMƐKƐKELEN DE BƐ N BOLO MƐ NI N SARA N BƐ BANA MIN NA N B'A DƆN N TƐ BƆ A LA MƐ N'A MA ƝƐ N TAARA ƝAMƐW A KAN'A FEERE
wav/griots-r1-4-Tx@BKO-pl-398.72-401.55.wav,A KAN'A NIN MAA NA A KAN'A TƆNƆMADA
wav/griots-r1-4-Tx@BKO-pl-40.82-44.09.wav,AAA A KO SANU CAMAN BƐ N BOLO KA D'I MAN I KA SO DI YAN
wav/griots-r1-4-Tx@BKO-pl-402.43-404.24.wav,ƝAMƐW KA TO A BOLO TIƝƐ YE
wav/griots-r1-4-Tx@BKO-pl-405.47-407.19.wav,A KA MIIR'A LA KƆMI NE BƐ SO KƆNƆ
wav/griots-r1-4-Tx@BKO-pl-408.18-415.02.wav,BƆN ALA NAN'A KƐ BANA NANA CƐKƆRƆBA GOSI K'A DA BANA IN GƐLƐYARA F'A NANA FATU KA ƝAMƐ IN TO 
wav/griots-r1-4-Tx@BKO-pl-415.26-416.95.wav,MƐ BA BƐ SO KƆNƆ YEN
wav/griots-r1-4-Tx@BKO-pl-419.0-424.73.wav,O ƝAMƐKƐKELEN MIN BƐ SO KƆNƆ APƐRƐ DENW NANA O MA Ɲ'A LA KUMA NANA CAYA
wav/griots-r1-4-Tx@BKO-pl-429.79-430.98.wav,PASIKE FA TIƝƐ DE DO
wav/griots-r1-4-Tx@BKO-pl-431.37-434.51.wav,BƆN SARIYA DUN YA JIRA N'AW MA ƝƐ TIƝƐ LA DƆRƆN A BƐ TILAN DE
wav/griots-r1-4-Tx@BKO-pl-436.17-440.26.wav,U YƐRƐDAMA YE ƝƆGƆN SAMA SAM'A NƆFƐ U MA BƐN A LA
wav/griots-r1-4-Tx@BKO-pl-44.46-47.3.wav,IRIYALI CAMAN BƐ N BOLO K'A D'I MA I KA SO DI YAN
wav/griots-r1-4-Tx@BKO-pl-440.44-446.62.wav,MUN NANA KƐ SISAN KO KƆMI AN TƐ DƆƆNIBAGA MINNU BƐ YEN N'OLU YE DƆƆNIBAGA AN KA SE OLU MA ƝAMƐ KA TILAN
wav/griots-r1-4-Tx@BKO-pl-447.59-451.54.wav,ALA Y'A KƐ U NANA SE GESEDALA DƆ MA O B'A LA KA GESE DA
wav/griots-r1-4-Tx@BKO-pl-451.62-452.29.wav,UNHUN
wav/griots-r1-4-Tx@BKO-pl-452.75-459.41.wav,U YE KUMA CAMAN CAMAN DE FƆ U NANA GESEDALA Y'U ƝININKAN A KO DENKƐ N MƆDENKƐ A KO A KƐRA COGODI AW BƐ KA ƝƆGƆN SAMA SAMA AW BƐ KA ƝƆGƆN SƆSƆ
wav/griots-r1-4-Tx@BKO-pl-459.6-467.58.wav,YALI MUN BƐ YE AAA KO ANW FA SARA A MA SA KA SANU TO AN BOLO A MA SA KA WARI TO AN BOLO A SA KA MISI TO A SARA KA ƝAMƐKƐKELEN DE TO
wav/griots-r1-4-Tx@BKO-pl-47.52-51.89.wav,AAA KO TIƝƐN DO O YE NE KA SO SƆGƆN MƐ DƆWƐRƐ T'E BOLO KA DI NE MAN MIN NI SOSƆGƆN TƐ KELEN YE
wav/griots-r1-4-Tx@BKO-pl-471.72-475.21.wav,BƆN NE NI N DƆGƆNINW MA SE KA ƝƐ A LA O Y'A JIRA KO FO ƝAMƐ KA TILAN
wav/griots-r1-4-Tx@BKO-pl-475.53-482.02.wav,DONKE AN BA FANA KO AN SARIYA MƆGƆW ƝINI N'AN SERA K'A TILAN MƐ FA KƆNI YE MIN FƆ A KA D'ALE DE YE A KA KƐ O YE O DE TUN KA D'A YE
wav/griots-r1-4-Tx@BKO-pl-482.4-486.01.wav,MƐ N'A DƐSƐR'A DENW NA A BƐ DENW TO YE O KA TAA LAJƐ N'A BƐ COGO MIN
wav/griots-r1-4-Tx@BKO-pl-487.31-490.05.wav,AN NANA KA NA HALINAƝUMA ƝIN'I FƐ N'A Y'A SƆRƆ A BƐ KƐ COGO MIN
wav/griots-r1-4-Tx@BKO-pl-490.31-494.59.wav,EEE E KO K'O TƐ BASI YE KO ƝAMƐ TILAN MAGO K'A BA FAGA DƆRƆN K'A KƐ TƆNƆ YE
wav/griots-r1-4-Tx@BKO-pl-495.09-498.37.wav,N'A Y'A KƐ TƆNƆ YE BƐ B'I BƐ B'I TA
wav/griots-r1-4-Tx@BKO-pl-498.58-500.34.wav,DONKE N'O KƐRA A BƐ BƐN KOLA
wav/griots-r1-4-Tx@BKO-pl-500.51-502.21.wav,CURURUU DENKƐFƆLƆ KO A KO E TA ƝƐDƆ
wav/griots-r1-4-Tx@BKO-pl-504.75-513.16.wav,U NANA SE DUGUTIGI MA K'A FƆ DUGU TIGI AYIWA AN NANA AN YE DENMISƐNNINW DE YE AN FA KARISA A TƐ BALOLA A FATURURA MƐ SANN'A KA FATU A YE KALIFA DƆ KƐ
wav/griots-r1-4-Tx@BKO-pl-513.3-517.76.wav,O KALIFA YE JUMƐN YE A MA SA KA SANU TO A MA SA WARI TO ASA KA ƝAMƐKƐKELEN DƆRƆN DE TO DU KƆNƆ
wav/griots-r1-4-Tx@BKO-pl-517.97-522.21.wav,O ƝAMƐ A KO N'ALE SARA FANA AN KAN'A ƝAMƐ FEERE AN KAN'A NI MAANA A KAN'A TƆNƆMADA
wav/griots-r1-4-Tx@BKO-pl-52.45-58.03.wav,AAA A KO AYI A KO FEERE DO N MƆDENKƐ N DENKƐ FEERE DE DO N'AN BƐNNA MIN NA N BƐ SO D'E MAN O DE LA
wav/griots-r1-4-Tx@BKO-pl-522.38-523.93.wav,BƆN AN MA SE KA BƐN A LA
wav/griots-r1-4-Tx@BKO-pl-524.22-529.52.wav,DONKE AN NANA N'A YA SƆRƆ MIN BƐ SE KA KƐ PURUKE NE NI N BADENW AN KA SINJI KANA FARA
wav/griots-r1-4-Tx@BKO-pl-530.32-537.75.wav,A KO K'O TƐ BASI YE EEE KO NIN TILAN MAN GO KO ƝAMƐ DO A TƐ SE KA DI MAA KELEN MA KA KELEN TO N'A MA BƐN A LA A BƐ ƝAMƐ FEERE DƆRƆN A B'A WARI TILAN
wav/griots-r1-4-Tx@BKO-pl-538.02-541.52.wav,AAA KƆRƆKƐ KO A MA FEERE FANA O YƆRƆ N MAN DI N YE NE T'O FƐ A LA
wav/griots-r1-4-Tx@BKO-pl-541.79-542.91.wav,E T'A TILACOGO DƆN
wav/griots-r1-4-Tx@BKO-pl-545.18-547.2.wav,DONKE O NANA SE MISIRI DE KƆNƆ SISAN
wav/griots-r1-4-Tx@BKO-pl-547.73-550.1.wav,U NANA SƆRƆ ALIMAMI B'A LA KA MƆGƆW LASELI
wav/griots-r1-4-Tx@BKO-pl-550.3-556.75.wav,O YE ALIMAMI KƆNƆ FO ALIMAMI TILALA ALIMAMI TILALEN SISAN JAMA BƐƐ FARALA ƝƆGƆN KAN KA N'O MƆGƆ SABA SƆRƆ MISIRI DALA
wav/griots-r1-4-Tx@BKO-pl-556.96-558.49.wav,O NI ALIMAMI BƐ KUMA NA
wav/griots-r1-4-Tx@BKO-pl-558.89-562.92.wav,O KO ALIMAMI MA KO ANW BƐ KƐLƐ DE LA AN BALIMADAMA CƐ SABA FAKELEN BAKELEN
wav/griots-r1-4-Tx@BKO-pl-563.09-569.39.wav,AN FA BƐ SA DON MIN A SARA KA ƝAMƐKƐKELEN DE TO SANU TƐ YE WARI TƐ YE ƝAMƐKƐKELEN DƆRƆN DE B'AN BOLO SO IN KƆNƆ
wav/griots-r1-4-Tx@BKO-pl-569.96-574.32.wav,MƐ A KO N'A SARA AN KANA ƝAMƐ IN FEERE AN KAN'A NIN MAA NA AN KAN'A TƆNƆMADA
wav/griots-r1-4-Tx@BKO-pl-574.41-576.42.wav,A TƐ SE KA DI KELEN MA FANA KA KELEN
wav/griots-r1-4-Tx@BKO-pl-576.76-579.16.wav,DONKE MƐ ANW KƆNI MAN Ɲ'A LA SARIYA YA JIRA A KA TILA
wav/griots-r1-4-Tx@BKO-pl-58.25-60.06.wav,AAA A KO N'O DO A KO NE KA SO TE FEERE E MA
wav/griots-r1-4-Tx@BKO-pl-582.58-585.01.wav,AAA O KO K'O TƐ BASI YE K'O KA NƆGƆ N'A BƐƐ YE
wav/griots-r1-4-Tx@BKO-pl-585.34-589.31.wav,KO A B'A FAGA DƆRƆN K'A TƆNƆMADA BƐƐ B'I TA TA
wav/griots-r1-4-Tx@BKO-pl-589.68-590.89.wav,AAA A KO K'E T'A DON
wav/griots-r1-4-Tx@BKO-pl-591.11-593.29.wav,O YƆRƆ DE LA A YE ALA WELE
wav/griots-r1-4-Tx@BKO-pl-593.88-595.41.wav,A YE MASAW KA MASAW WELE
wav/griots-r1-4-Tx@BKO-pl-596.34-597.16.wav,A FƆRA MASAKƐ MIN MA
wav/griots-r1-4-Tx@BKO-pl-597.2-602.0.wav,KULUHU ALAHU AHADIU ALAHU SAMADU LAMIYALIDI WALAMIYA KUN LAHU KUFU WANI AHADI
wav/griots-r1-4-Tx@BKO-pl-60.64-61.61.wav,A TƐMƐNA
wav/griots-r1-4-Tx@BKO-pl-61.91-62.55.wav,A MA SƆN
wav/griots-r1-4-Tx@BKO-pl-62.79-63.61.wav,A MA SƆN KA SO DI
wav/griots-r1-4-Tx@BKO-pl-64.32-66.37.wav,A NANA SE GURUPU SABANAN MA
wav/griots-r1-4-Tx@BKO-pl-66.66-68.62.wav,ALU FANA Y'A ƝININKAN NIN ƝININKANCOGO LA
wav/griots-r1-4-Tx@BKO-pl-68.88-71.19.wav,KARISA E BƆRA MIN A KO N BƆRA SO
wav/griots-r1-4-Tx@BKO-pl-7.27-10.52.wav,MƆDENNI BƐ ARABUKƐ JAABI A B'A FƆ BƆN O YE KA SO SƆGƆN YE
wav/griots-r1-4-Tx@BKO-pl-71.5-74.4.wav,AAA A KO I KA NI SO CƐ KAƝI DƐ AAA A K'A BƐ FEERE DE DƐ
wav/griots-r1-4-Tx@BKO-pl-74.73-76.51.wav,AAA A K'I BƐ SO FEERE N MA JOI
wav/griots-r1-4-Tx@BKO-pl-76.69-80.89.wav,A KO TIƝƐN DO NE KA SO N TƐ N'A FEERE WARI LA K'A DA F'I YE YALI E YƐRƐ BƐ SE K'A SAN JOLI
wav/griots-r1-4-Tx@BKO-pl-86.5-93.29.wav,Ɔ A KO TIƝƐN DO E Y'O CAMAN MIN FƆ E B'O DI NE MAN O YE NE KA SO SƆGƆN YE MƐ DƆWƐRƐ T'E BOLO K'A DA SO SƆGƆN KA MIN NI SO SƆGƆN TƐ KELEN YE
wav/griots-r1-4-Tx@BKO-pl-93.71-98.06.wav,AAA A KO N MƆDENKƐ N DENKƐ A KO FEERE DE DO A KO N'AN BƐNNA MIN NA NE B'O DE D'I MAN KƐ
wav/griots-r1-4-Tx@BKO-pl-98.36-100.17.wav,AAA AYI A KO N'O DO NE KA SO TƐ D'I MA
wav/griots-r10-1-Tx@ks1-100.77-105.084.wav,O DUMUSO FƆLƆ I B'A SƆRƆ DƐBƐN BA KELEN O DE BƐ MUSOKƆRƆ BA KA SO KƆNƆ
wav/griots-r10-1-Tx@ks1-106.004-108.468.wav,DEN BƐƐ BƐ DA DƐBƐ BA KELEN DE KAN
wav/griots-r10-1-Tx@ks1-109.06-114.595.wav,NI YE KARISA DEN YE NI YE KARISA DEN YE O TUN TƐ AN MƆGƆKƆRƆ BAW BOLO
wav/griots-r10-1-Tx@ks1-11.603-12.562.wav,A NI ƝATUMAN
wav/griots-r10-1-Tx@ks1-116.149-118.421.wav,DEN BƐƐ BƐ DI MUSOKƆRƆ BA IN DE MA
wav/griots-r10-1-Tx@ks1-118.687-120.42.wav,BƐƐ BƐ SI O MUSO KƆRƆ BA FƐ
wav/griots-r10-1-Tx@ks1-124.482-126.203.wav,BƐƐ KA T'II ƝƐ KO
wav/griots-r10-1-Tx@ks1-126.49-132.47.wav,NI DEN BƐƐ TAARA I ƝƐ KO A B'A FO A YE SELIJI TA A KA SELI
wav/griots-r10-1-Tx@ks1-13.85-15.193.wav,NE TƆGƆ YE KOROTUMU SISOKO
wav/griots-r10-1-Tx@ks1-132.732-136.26.wav,KƆMAMƆGƆ ƝƆGƆW BƐ SELIJI TA U BƐNA SELI DAMINƐ
wav/griots-r10-1-Tx@ks1-136.52-142.36.wav,MINNU YƐREW YE U TA DƆGƆNUW N'U MA SE SELI YE O BƐ SELI DEGE U KƆRƆMAƝƆGƆW FƐ
wav/griots-r10-1-Tx@ks1-143.21-146.437.wav,O KƐCOKO LA N'AN KILALA SELI LA
wav/griots-r10-1-Tx@ks1-146.576-150.26.wav,A BƐ FƆ SISA A YE BAKƆRƆBA FO
wav/griots-r10-1-Tx@ks1-150.786-155.11.wav,N'AN TAARA FAKƆRƆBALEN FO AN BƐ FA BƐ FO KELEN KELEN
wav/griots-r10-1-Tx@ks1-155.549-158.346.wav,N'AN KILALA FA BƐƐ FOLI LA AN BƐNA SE BAW MA
wav/griots-r10-1-Tx@ks1-16.09-16.926.wav,KA BƆ WAGADU
wav/griots-r10-1-Tx@ks1-161.007-164.31.wav,NI FOLI BANNA DARAKA BƐNA SIGI
wav/griots-r10-1-Tx@ks1-164.74-166.588.wav,O DARAKA IN YE MINA BA KELEN DE DO
wav/griots-r10-1-Tx@ks1-167.68-174.82.wav,NI DARAKA KƐRA FILEN BA KƆNƆ KA LƐFƐ DABIRI A DA LA GALA FILA DE BƐ LƐFƐ IN SAN FƐ
wav/griots-r10-1-Tx@ks1-175.496-178.111.wav,AN B'O GALAMA FILA AN B'A FALEN FALEN AN NI ƝƆGƆ CƐ
wav/griots-r10-1-Tx@ks1-178.64-181.343.wav,AN BƐƐ BƐ NI DARAKA IN MIN GALAMA FILA LA
wav/griots-r10-1-Tx@ks1-18.1-19.028.wav,WAGADU DUGU JUMƐ
wav/griots-r10-1-Tx@ks1-182.143-186.004.wav,Ɔ NI DUMUNI KOMANSERA KƆ A BƐNA DƆGƆYA MINA KƆNƆ
wav/griots-r10-1-Tx@ks1-186.547-192.86.wav,DƆNKI SISAN KƆRƆMAƝƆGƆW O B'A DƆN KA FƆ KO NE DƆGƆNI YE NINNU YE N T'U KUN
wav/griots-r10-1-Tx@ks1-193.326-194.497.wav,KƆRƆ BƐ WULI
wav/griots-r10-1-Tx@ks1-194.557-196.25.wav,MIN FANA DALEN B'O KAN O FANA BƐ WULI
wav/griots-r10-1-Tx@ks1-196.512-198.165.wav,MIN FANA DALEN B'O KAN O BƐ WULI
wav/griots-r10-1-Tx@ks1-198.276-199.707.wav,FO KANA SE DƆGƆNIMA ƝƆGƆ MA
wav/griots-r10-1-Tx@ks1-200.176-203.97.wav,I DƆGƆMAƝƆGƆ MA N'A TƆ TORA O KUN O DE BƐ MINA SAANI
wav/griots-r10-1-Tx@ks1-204.972-208.51.wav,KA KILA KA DUMUNIMINAW TA KA TAA N'A KABUGUDA LA
wav/griots-r10-1-Tx@ks1-209.135-210.6.wav,A BƐ TAA DI TOBILIKƐLA MAN
wav/griots-r10-1-Tx@ks1-211.112-212.28.wav,A BƐ BARIKA DA
wav/griots-r10-1-Tx@ks1-212.733-214.17.wav,N'A YE BARIKA DA
wav/griots-r10-1-Tx@ks1-216.175-217.503.wav,FA BƐƐ YE KELEN KELEN
wav/griots-r10-1-Tx@ks1-217.932-220.45.wav,KA SEGI KA BARIKA DA BA BƐƐ KELEN KELEN
wav/griots-r10-1-Tx@ks1-22.87-25.248.wav,N SIGI YƆRƆ BƐNNEN BƐ SIGIDA DUURUNA MA
wav/griots-r10-1-Tx@ks1-221.017-221.982.wav,N'AN TILALA O LA
wav/griots-r10-1-Tx@ks1-222.583-225.91.wav,AN BƐƐ BƐ BAKƆRƆBA MIN BOLO AN BƐ N'AN SARA A LA
wav/griots-r10-1-Tx@ks1-226.4-231.62.wav,NI MIN BƐ KALAN NA A B'O KA KALANYƆRƆTAAMINA TA K'A D'I MAN
wav/griots-r10-1-Tx@ks1-232.4-233.88.wav,AN BƐƐ BƐ TAA KALANYƆRƆ
wav/griots-r10-1-Tx@ks1-234.53-237.664.wav,N'AN TAARA KALANYƆRƆ LA AN B'AN KARAMƆGƆW FO
wav/griots-r10-1-Tx@ks1-238.31-244.357.wav,A KƐRA DUMAKALAN YE O A KƐRA NANSARAKALAN YE O AN B'AN KARAMƆGƆW FO
wav/griots-r10-1-Tx@ks1-250.256-252.224.wav,KALANDEN B'A KARAMƆGƆ BOYAN
wav/griots-r10-1-Tx@ks1-253.42-259.975.wav,N'AN YE KARAMƆGƆ FO WALANDA MIN KA KAN KA KƐ ANW KUN KARAMƆGƆ B'O D'AN KUN
wav/griots-r10-1-Tx@ks1-261.13-264.745.wav,NI SOTAAWAATI SERA AN BƐ NA SO
wav/griots-r10-1-Tx@ks1-265.12-268.795.wav,N'AN NANA SO O FOLI KELEN DO
wav/griots-r10-1-Tx@ks1-269.67-270.835.wav,I BƐ DUMASAW FO
wav/griots-r10-1-Tx@ks1-27.897-30.971.wav,N BƐ N KA FOLI LASE MALI KƆNƆ MALI KƆ KAN
wav/griots-r10-1-Tx@ks1-271.961-273.106.wav,I B'I KƆRƆMAƝƆGƆW FO
wav/griots-r10-1-Tx@ks1-274.367-275.683.wav,KILELAFANA BƐNA SIGI
wav/griots-r10-1-Tx@ks1-276.586-277.933.wav,NI KILELAFANA SIGILA
wav/griots-r10-1-Tx@ks1-285.8-289.909.wav,AN BƐƐ BƐ JƐ AN B'AN TIGƐ KO TƐGƐKOJIMINA KELEN KƆNƆ
wav/griots-r10-1-Tx@ks1-291.143-293.187.wav,O Y'A SƆRƆ ƝƆGƆGASISIGI TUN BƐ YEN
wav/griots-r10-1-Tx@ks1-293.698-294.832.wav,AN BƐ ƝƆGƆ BOYAN
wav/griots-r10-1-Tx@ks1-295.079-296.66.wav,AN TƐ ƝUGU ƝƆGƆ NA
wav/griots-r10-1-Tx@ks1-296.879-297.865.wav,HINƐ BƐ YEN
wav/griots-r10-1-Tx@ks1-298.23-299.273.wav,MAKARI BƐ YEN
wav/griots-r10-1-Tx@ks1-299.623-300.705.wav,AN TIN BƐ ƝƆGƆ NA
wav/griots-r10-1-Tx@ks1-301.61-304.802.wav,BƐƐ BƐ I TƐGƐ KO TƐGƐKOJIMINA KELEN KƆNƆ
wav/griots-r10-1-Tx@ks1-305.36-307.185.wav,AN MINNU YE DƆGƆNIMAMƆGƆ YE
wav/griots-r10-1-Tx@ks1-31.963-33.669.wav,FARAFINA NI FARAJƐ LA
wav/griots-r10-1-Tx@ks1-310.041-311.553.wav,DUMUNIMINA DA MINƐ
wav/griots-r10-1-Tx@ks1-312.042-315.403.wav,E MIN YE DƆGƆNI YE A TƐ KU I LA E FƆLƆ K'I TƐGƐ DON DUMUNI NA
wav/griots-r10-1-Tx@ks1-316.08-318.313.wav,K'A SƆRƆ I KƆRƆMAƝƆGƆW FƆLƆ MA TƐGƐ DON A LA
wav/griots-r10-1-Tx@ks1-318.758-321.518.wav,O YA SƆRƆ BONYA TUN BƐ YEN AN TUN BƐ ƝƆGƆ BONYA
wav/griots-r10-1-Tx@ks1-322.964-324.309.wav,DUMUNI MANA KƐ OLA
wav/griots-r10-1-Tx@ks1-324.659-325.612.wav,E BƐ MINA DA MINA
wav/griots-r10-1-Tx@ks1-326.428-327.85.wav,N'AN KILALA DUMUNI NA
wav/griots-r10-1-Tx@ks1-328.44-331.61.wav,E MIN YE DƆGƆNI YE E DE BƐ DUMUNIMINA TA TUGUNI
wav/griots-r10-1-Tx@ks1-334.562-335.734.wav,BARIKA BƐ DA
wav/griots-r10-1-Tx@ks1-336.11-341.408.wav,O WAGATI LA ANW BANGEBAAW TUN TƐ SƆN AN KA KILEGANFƐYAALA KƐ
wav/griots-r10-1-Tx@ks1-34.412-35.76.wav,N KA FOLI BƐ BƐƐ LAJƐLEN YE
wav/griots-r10-1-Tx@ks1-341.708-343.271.wav,A BƐ FƆ KO AN KA TAA AN DA
wav/griots-r10-1-Tx@ks1-343.71-348.996.wav,N'AN TAARA AN DA NI LAANSARAKILE BINNA AN BƐ WULI
wav/griots-r10-1-Tx@ks1-349.776-350.924.wav,MUNNU YE MUSONIW YE
wav/griots-r10-1-Tx@ks1-351.266-352.628.wav,ƝƆ BƐ DI U MAN
wav/griots-r10-1-Tx@ks1-353.026-353.968.wav,AN B'A FOLON
wav/griots-r10-1-Tx@ks1-354.9-358.505.wav,CƐMANW OLU BƐ SE KA AN DƐMƐ JITA LA
wav/griots-r10-1-Tx@ks1-36.985-38.395.wav,NE BƐNA N DA DON BARO LA
wav/griots-r10-1-Tx@ks1-362.84-364.681.wav,CƐMANW KA KAN KA BAARA MIN KƐ 
wav/griots-r10-1-Tx@ks1-364.955-366.772.wav,CƐMANW FANA KA BAARA BƐ YIRA OLA O
